dataset,qid,query,class,best_model,utility_bm25,utility_l6,utility_bge,eff_bm25,eff_l6,eff_bge,lat_bm25,lat_l6,lat_bge
scifact-train,346,Differentiation of progenitor cells to myeloid cells is skewed upon activation of insulin signaling.,0,bm25,0.999430778125244,0.9901254884969436,0.95,1.0,1.0,1.0,0.0032617649994790554,0.056583096040412784,0.2865108619444072
scifact-train,347,Differentiation of progenitor cells to myeloid cells is skewed when insulin signaling is suppressed.,0,bm25,0.9995190633406206,0.9901272295073837,0.95,1.0,1.0,1.0,0.0027750059962272644,0.05696591595187783,0.28850015299394727
scifact-train,349,Diminished ovarian reserve is a reliable indicator of infertility in a non-infertile population.,0,bm25,0.9998172227887081,0.9899900501988119,0.95,1.0,1.0,1.0,0.0010656868107616901,0.058363246731460094,0.29152617091313004
scifact-train,351,Distant CREs are important for transcriptional regulation.,0,bm25,0.04973260794900411,0.04066838862975931,0.0,0.0,0.0,0.0,0.0015353721100836992,0.053582355147227645,0.28710130020044744
scifact-train,352,Distant CREs are less conserved among species.,1,l6,0.04984039195393527,0.2495405142614773,0.0,0.0,0.22023243839286438,0.0,0.0009247360285371542,0.056085670134052634,0.2896896651946008
scifact-train,355,Drosophila supracellular actomyosin structures are found at boundaries in wing imaginal discs.,1,l6,0.5837558261737876,0.9324230784666798,0.4293881498371103,0.5620252600019189,0.9386076576690247,0.4519875261443267,0.0009731948375701904,0.05355349788442254,0.28934710286557674
scifact-train,356,Dscam1 acts as a hypervariable pattern-recognition receptor for the immune system.,0,bm25,0.9997808540057085,0.9903338643053781,0.95,1.0,1.0,1.0,0.001260019140318036,0.055577178252860904,0.2874839543364942
scifact-train,357,"During non-homologous end joining, the ligation step is not as tolerant of disrepairs and other distortions when joining 3' of strand breaks as compared to 5' strand breaks.",1,l6,0.4455778159216064,0.9903162564652828,0.39583333333333326,0.41666666666666663,1.0,0.41666666666666663,0.0014840848743915558,0.056244688807055354,0.29040777776390314
scifact-train,358,"During non-homologous end joining, the ligation step is not as tolerant of disrepairs and other distortions when joining 5' of strand breaks as compared to 3' strand breaks.",1,l6,0.4455824355664302,0.5776731468053881,0.39583333333333326,0.41666666666666663,0.5654648767857288,0.41666666666666663,0.001460790866985917,0.055419056909158826,0.2911127677652985
scifact-train,361,During the primary early antibody response activated B cells migrate toward the inner-and outer follicular areas where oxysterol accumulation is generated by stromal cells.,0,bm25,0.9993050276442458,0.9899137844785506,0.95,1.0,1.0,1.0,0.004013409838080406,0.05824708892032504,0.2887460058555007
scifact-train,363,EG7 tumors can be killed by systemic oxaliplatin primed CD8+ T cells from the tumor-draining lymph node cells.,1,l6,0.049543836541097314,0.28827425425471387,0.2483650805429772,0.0,0.26143692688734443,0.26143692688734443,0.0026563999708741903,0.058762424159795046,0.29116755397990346
scifact-train,364,EGR2 is important to myelination of the peripheral nervous system.,1,l6,0.37311072377915677,0.9910394806486087,0.5371916329464423,0.34033827903669656,1.0,0.5654648767857288,0.0011964321602135897,0.050895305117592216,0.2839975180104375
scifact-train,365,ER-localized phosphatase Sac1 processes PI4P through coordination with OSBP and the endosome-localized protein sorting nexin 2.,0,bm25,0.9997016855070058,0.9901100102971744,0.95,1.0,1.0,1.0,0.0017265940550714731,0.057241595117375255,0.28939158096909523
scifact-train,366,ERAP1 SNPs are epistatic to HLA alleles for ankylosing spondylitis.,0,bm25,0.9999701393129479,0.9904324736329421,0.95,1.0,1.0,1.0,0.00017279689200222492,0.055365063017234206,0.28933843970298767
scifact-train,367,Early patent ductus ateriosus (PDA) screening decreases in-hospital mortality.,0,bm25,0.9998330035700609,0.9901364410884413,0.95,1.0,1.0,1.0,0.0009848219342529774,0.058168004965409636,0.2948631700128317
scifact-train,368,Early patent ductus ateriosus (PDA) screening increases in-hospital mortality.,0,bm25,0.9997478569354468,0.9890522737435682,0.95,1.0,1.0,1.0,0.0014742969069629908,0.06401206785812974,0.2923532538115978
scifact-train,369,"Ectopic expression of Sall4, Nanog, Esrrb, and Lin28 generates induced pluripotent stem cells from mouse embryonic fibroblasts more efficiently than other factor combinations.",0,bm25,0.9993721739887146,0.9899606666080496,0.95,1.0,1.0,1.0,0.003645987017080188,0.05830162903293967,0.2903660370502621
scifact-train,370,Egr2 regulates the homeostasis of B and T cells.,0,bm25,0.9996237439114339,0.9905495150416684,0.95,1.0,1.0,1.0,0.002152548171579838,0.05406590015627444,0.28604828426614404
scifact-train,371,Egr3 regulates the homeostasis of B and T cells.,0,bm25,0.9996269171779032,0.9903189242672066,0.95,1.0,1.0,1.0,0.002138816984370351,0.05549987289123237,0.2866410429123789
scifact-train,372,Eilat virus (EILV) produced in mosquitos elicits rapid and long-lasting neutralizing antibodies in nonhuman primates.,0,bm25,0.9998519572866063,0.990344676131089,0.95,1.0,1.0,1.0,0.0008583760354667902,0.05598315806128085,0.28990823519416153
scifact-train,375,Elevated cell-free mitochondrial DNA levels are associated with mortality.,0,bm25,0.9996711275275529,0.9902093205015121,0.95,1.0,1.0,1.0,0.0019163701217621565,0.05705118924379349,0.2913545952178538
scifact-train,376,Eliminating the last sporadic cases of malaria requires considerable funding.,1,l6,0.2590242819583949,0.5771607748235261,0.5371916329464423,0.22023243839286438,0.5654648767857288,0.5654648767857288,0.0011486690491437912,0.058626528130844235,0.29223087104037404
scifact-train,377,Emodin forms hydrogen bonds with residues involved in PGAM1 substrate binding.,0,bm25,0.9997827562835249,0.990224187542028,0.95,1.0,1.0,1.0,0.001259105047211051,0.056658830028027296,0.28979090112261474
scifact-train,378,Energy balance requires hypothalamic glutamate neurotransmission.,1,l6,0.7553465471628158,0.8081520192024026,0.2903290946936578,0.7426142775581612,0.8082168163143322,0.3056095733617451,0.0007958500646054745,0.05607427400536835,0.2904212132561952
scifact-train,379,Enhanced early production of inflammatory chemokines damages viral control in the lung.,0,bm25,0.9996722278201994,0.9900496654820394,0.95,1.0,1.0,1.0,0.001876134891062975,0.05695471097715199,0.2861949559301138
scifact-train,381,Environmental factors can influence the development of breast cancer.,0,bm25,0.9996323569898038,0.9898022409426546,0.5371916329464423,1.0,1.0,0.5654648767857288,0.00213416013866663,0.05919778230600059,0.29024897515773773
scifact-train,382,Environmentally-induced senescence is mimicked in disease modeling by adding specific molecules to the culture system.,0,bm25,0.049592959892949054,0.0398536297471241,0.0,0.0,0.0,0.0,0.0023595639504492283,0.05881732306443155,0.28984415903687477
scifact-train,383,Epidemiological disease burden from noncommunicable diseases is more prevalent in high economic settings.,1,l6,0.04967991551085427,0.24841534399383314,0.2483650805429772,0.0,0.22023243839286438,0.26143692688734443,0.0018736429046839476,0.0632507901173085,0.2926794281229377
scifact-train,389,Ethanol stress increases the expression of IBP in bacteria.,0,bm25,0.44549084801348254,0.0404839883844494,0.27875508343640726,0.41666666666666663,0.0,0.2934264036172708,0.0019680848345160484,0.05468356469646096,0.2873239698819816
scifact-train,390,Ethanol stress increases the expression of PSP in bacteria.,0,bm25,0.4455088036535286,0.04048190493511379,0.0,0.41666666666666663,0.0,0.0,0.0018722859676927328,0.05491206794977188,0.2884614388458431
scifact-train,391,Ethanol stress increases the expression of SRL in bacteria.,0,bm25,0.44549728665351096,0.040608151468124555,0.22619047619047616,0.41666666666666663,0.0,0.23809523809523808,0.0019523492082953453,0.05456434818916023,0.2904877990949899
scifact-train,392,Ethanol stress lowers the expression of PSP in bacteria.,0,bm25,0.445595254486265,0.04044040030430823,0.0,0.41666666666666663,0.0,0.0,0.0013853521086275578,0.05562615813687444,0.29094397206790745
scifact-train,393,Ethanol stress reduces the expression of SRL in bacteria.,0,bm25,0.4455657250975432,0.040211761004762384,0.27875508343640726,0.41666666666666663,0.0,0.2934264036172708,0.0015530821401625872,0.0568066940177232,0.29017831524834037
scifact-train,394,Excess gestational weight gain is associated with obesity-related pregnancy outcomes.,0,bm25,0.9997605512502944,0.9899867754971061,0.95,1.0,1.0,1.0,0.0014093380887061357,0.05893544526770711,0.2942880450282246
scifact-train,396,Exercise increases cancer mortality rates among Chinese citizens.,0,bm25,0.9996507733500879,0.9898033306786973,0.95,1.0,1.0,1.0,0.002044558059424162,0.059696711134165525,0.2927265230100602
scifact-train,397,Exercise reduces cancer mortality rates among Chinese citizens.,0,bm25,0.9997229194518603,0.9898850272966904,0.95,1.0,1.0,1.0,0.0016257890965789557,0.059350295225158334,0.2933784250635654
scifact-train,398,Exhaustion of B cells contributes to poor Ab response in HIV-infected individuals.,0,bm25,0.049564068502493994,0.04022376787861155,0.0,0.0,0.0,0.0,0.0025592930614948273,0.057394896168261766,0.29354303097352386
scifact-train,400,Exposure to fine particulate air pollution is unrelated to anxiety prevalence.,0,bm25,0.999922646769821,0.9903148248840294,0.95,1.0,1.0,1.0,0.0004487559199333191,0.05618743598461151,0.29006928275339305
scifact-train,401,"Expression of MSX2 is induced 3 hours after the addition of BMP4, which is earlier than T and CDX2.",0,bm25,0.9996492056259477,0.990201313918646,0.95,1.0,1.0,1.0,0.0020626129116863012,0.05761465383693576,0.29399173194542527
scifact-train,403,Expression of oncolytic virus antigens as peptides makes relapse more likely.,0,bm25,0.049736455622093896,0.04004203529179425,0.0,0.0,0.0,0.0,0.0015162948984652758,0.057292859768494964,0.28767354297451675
scifact-train,404,Expression of oncolytic virus antigens as peptides permits additional protection against relapse.,0,bm25,0.04971159314887511,0.0404316063387509,0.0,0.0,0.0,0.0,0.001674311002716422,0.05554814916104078,0.29026893712580204
scifact-train,406,F4/80+ macrophages regulate mature osteoblast maintenance.,0,bm25,0.049817779304007194,0.04050339745187556,0.0,0.0,0.0,0.0,0.0010496089234948158,0.05470135388895869,0.28800486074760556
scifact-train,407,FACT and other histone chaperone(s) compensate for Histone 2A (H2A)-histone 2B (H2B) dimer eviction during the histone exchange process.,1,l6,0.328608013508977,0.9905075386978958,0.39583333333333326,0.2934264036172708,1.0,0.41666666666666663,0.0008460721001029015,0.054608762031421065,0.2876427951268852
scifact-train,413,Female carriers of the Apolipoprotein E4 (APOE4) allele have decreased risk for dementia.,1,l6,0.25904590780454234,0.4358000039077654,0.0,0.22023243839286438,0.41666666666666663,0.0,0.001017044996842742,0.05834100488573313,0.29073601798154414
scifact-train,414,Female carriers of the Apolipoprotein E4 (APOE4) allele have increased risk for Alzheimer's disease.,1,l6,0.04964745576424356,0.28828902350411895,0.0,0.0,0.26143692688734443,0.0,0.002053705044090748,0.058696886990219355,0.2912691282108426
scifact-train,416,Female carriers of the Apolipoprotein E4 (APOE4) allele have longer lifetime exposure to estrogen due to an increased reproductive period.,0,bm25,0.9997165415317297,0.36348877386279543,0.5371916329464423,1.0,0.34033827903669656,0.5654648767857288,0.0016393519472330809,0.05686574708670378,0.28916968987323344
scifact-train,417,Female carriers of the Apolipoprotein E4 (APOE4) allele have shorter lifetime exposure to estrogen due to a decreased reproductive period.,0,bm25,0.4456362881506271,0.23598560017152911,0.3233213650848617,0.41666666666666663,0.20607055338754615,0.34033827903669656,0.0011491309851408005,0.057043460896238685,0.2915907329879701
scifact-train,418,Fibroblast Growth Factor is a ligand which signals through receptor tyrosine kinases.,0,bm25,0.04966498017239988,0.03953562002458066,0.0,0.0,0.0,0.0,0.001949354074895382,0.060888282023370266,0.29093115008436143
scifact-train,420,Fibroblast growth factor 21 protects against atherosclerosis by modulating adiponectin and SREBP2 levels.,0,bm25,0.9996417726808018,0.9899213774426097,0.95,1.0,1.0,1.0,0.002090104855597019,0.05880449875257909,0.29172884696163237
scifact-train,422,Flexible molecules experience less steric hindrance in the tumor microenviroment than rigid molecules.,0,bm25,0.049827239815879304,0.0395565482245617,0.0,0.0,0.0,0.0,0.0009867239277809858,0.05964802484959364,0.2855761970859021
scifact-train,423,Folate and vitamin B12 levels influence the association between homocysteine and preeclampsia.,1,l6,0.3284836003832692,0.5771224878037825,0.1848057925009967,0.2934264036172708,0.5654648767857288,0.19453241315894393,0.0015871420037001371,0.05886615393683314,0.29230959084816277
scifact-train,425,"For every 1,000 children with cerebral palsy, more than 300 of them are premature or underweight at birth.",0,bm25,0.9999334285768183,0.989573166972294,0.95,1.0,1.0,1.0,0.0003876728005707264,0.060719740809872746,0.2911705819424242
scifact-train,426,Forkhead 0 (fox0) transcription factors are involved in apoptosis.,1,l6,0.44555660012946147,0.9901476653738515,0.95,0.41666666666666663,1.0,1.0,0.0015990440733730793,0.056929624173790216,0.2889143859501928
scifact-train,428,Forkhead 0 (fox0) transcription factors are involved in cellular differentiation.,1,l6,0.32839502525681785,0.9906417192570675,0.95,0.2934264036172708,1.0,1.0,0.0020675109699368477,0.05373672698624432,0.2871079018805176
scifact-train,429,Formation of N-terminal pyroglutamate by glutamine cyclase (GC) competes with NTAQ1 for Nt-Gln substrates.,0,bm25,0.9999016753495787,0.9904225239346618,0.95,1.0,1.0,1.0,0.0005696949083358049,0.05549207981675863,0.2897009579464793
scifact-train,430,FoxO3a activation in neuronal death is inhibited by reactive oxygen species (ROS).,0,bm25,0.049691343103121184,0.0403167643103895,0.0,0.0,0.0,0.0,0.0017865009140223265,0.056046404875814915,0.28939915681257844
scifact-train,432,Foxk2 regulates autophagy genes in muscle cells and fibroblast cells.,0,bm25,0.999479205531179,0.9901574749803183,0.95,1.0,1.0,1.0,0.003002340905368328,0.056741415755823255,0.28824623581022024
scifact-train,434,Foxp3 enables the expression of transcriptional regulators implicated in memory T cell development.,1,l6,0.04943172260603115,0.2884157121652947,0.0,0.0,0.26143692688734443,0.0,0.0032847831025719643,0.0575097962282598,0.289012297289446
scifact-train,435,Foxp3 represses the expression of transcriptional regulators implicated in memory T cell development.,0,bm25,0.049436097253788225,0.039987703544350585,0.0,0.0,0.0,0.0,0.0032662851735949516,0.057994070230051875,0.2896142282988876
scifact-train,441,G-CSF increases the expansion and infiltration of MDSCs into tumors.,1,l6,0.44559366681130025,0.5777664360490335,0.5371916329464423,0.41666666666666663,0.5654648767857288,0.5654648767857288,0.0013837069272994995,0.05441606999374926,0.2886733857449144
scifact-train,444,GATA3 regulates cell cycle progression in bone marrow hematopoietic stem cells.,1,l6,0.5866755251666756,0.9902917690815931,0.95,0.5654648767857288,1.0,1.0,0.002951802918687463,0.05552480602636933,0.28596768295392394
scifact-train,445,GATA3 regulates self-renewal capacity in bone marrow hematopoietic stem cells.,1,l6,0.04959205203185248,0.9902479114348698,0.95,0.0,1.0,1.0,0.0023487601429224014,0.05614764313213527,0.287874965230003
scifact-train,447,Gastric infection with Helicobacter pylori decreases risk of gastric cancer in humans.,2,bge,0.5868468319377798,0.5772079674283837,0.95,0.5654648767857288,0.5654648767857288,1.0,0.0020027230493724346,0.05798856890760362,0.2904172260314226
scifact-train,448,Gastric infection with Helicobacter pylori increases risk of gastric cancer in humans.,2,bge,0.586770468416043,0.5771642074002876,0.95,0.5654648767857288,0.5654648767857288,1.0,0.002458794042468071,0.05854095588438213,0.2919042161665857
scifact-train,449,Gastric lavage is an effective treatment for acute paraquat poisoning.,0,bm25,0.23265903280927241,0.18079307015281337,0.14045123374807264,0.19253705174241542,0.14784340394533962,0.14784340394533962,0.001461103092879057,0.05618417006917298,0.2908636280335486
scifact-train,453,General exercise therapy is more effective than rotator cuff exercises in reducing pain and improving function of the shoulder.,0,bm25,0.9995400949013625,0.989652713139303,0.95,1.0,1.0,1.0,0.0027096199337393045,0.060963043943047523,0.294584680814296
scifact-train,454,General exercise therapy is more effective than scapular stabilizer exercises in reducing pain and improving function of the shoulder.,0,bm25,0.9995279296767675,0.989731627633533,0.95,1.0,1.0,1.0,0.002774817869067192,0.060357242822647095,0.2938987829256803
scifact-train,455,Genes involved in pre-mRNA splicing have a significant impact on genome stability.,0,bm25,0.9996030777633496,0.43617046589891706,0.95,1.0,0.41666666666666663,1.0,0.00230101915076375,0.0560171261895448,0.2898576771840453
scifact-train,456,Genes regulated by Esrrb transcription factor are sensitive to Mbd3 function.,0,bm25,0.9995167463253709,0.040606398174984244,0.95,1.0,0.0,1.0,0.00277629098854959,0.053966215811669827,0.28724985802546144
scifact-train,458,Genetic deficiency of mast cells leads to decreased weight gain in a mouse model of diet-induced obesity.,0,bm25,0.9994855135136724,0.9899094100913709,0.95,1.0,1.0,1.0,0.0030070750508457422,0.058977566892281175,0.29224043106660247
scifact-train,461,Genetic deletion of JAM-A increases gut permeability.,1,l6,0.049756067482011376,0.9905793380561039,0.95,0.0,1.0,1.0,0.0014121399726718664,0.054536776850000024,0.2894529979676008
scifact-train,463,Genomic aberrations of metastases provide information for targeted therapy.,2,bge,0.2454647006618241,0.03990040456296667,0.3233213650848617,0.20607055338754615,0.0,0.34033827903669656,0.0017558680847287178,0.05865725292824209,0.29039407218806446
scifact-train,466,Genomic sequences involved in alternative splicing responsible for Hutchinson-Gilford progeria syndrome (HGPS) are abundant in the ''progerinonly'' allele of Lmna knock-in models.,0,bm25,0.9995975224874799,0.9902691354111338,0.95,1.0,1.0,1.0,0.002340746810659766,0.05659319972619414,0.29079224774613976
scifact-train,469,Glial calcium waves influence seizures.,2,bge,0.2761222817265575,0.319180265479083,0.5371916329464423,0.23809523809523808,0.2934264036172708,0.5654648767857288,0.00039392290636897087,0.05530859692953527,0.28882322972640395
scifact-train,470,"Glioblastoma multiforme (GBM) is characterized by extensive invasion, rapid growth, necrosis, and angiogenesis.",0,bm25,0.9997986288921578,0.9903926162370119,0.95,1.0,1.0,1.0,0.0011667599901556969,0.055665934924036264,0.28970392094925046
scifact-train,472,Glucose restriction to 0.05% reduces RLS (replicative life span) by 20-40% in S. cerevisiae.,1,l6,0.5073429246651044,0.9457959559752783,0.4643712591640285,0.48162118296603373,0.9533138049242253,0.48881185175160896,0.0011322889477014542,0.05656966706737876,0.2870927518233657
scifact-train,473,Glycan adaptation involves insertion-deletion events.,0,bm25,0.04984294822087095,0.04033446607144675,0.0,0.0,0.0,0.0,0.0009049270302057266,0.05569247901439667,0.2880983059294522
scifact-train,474,Glycan adaptation is rarely observed in the B-cell repertoire.,0,bm25,0.04986904556213173,0.040610490578082206,0.0,0.0,0.0,0.0,0.0007456277962774038,0.05346194701269269,0.2846897777635604
scifact-train,479,Gpr124 increases BBB breakdown in mouse models of ischemic stroke.,0,bm25,0.9997006973661804,0.9898298186270905,0.95,1.0,1.0,1.0,0.0017394619062542915,0.05910620582289994,0.2905858000740409
scifact-train,480,Gpr124 suppresses BBB breakdown in mouse models of ischemic stroke.,0,bm25,0.9998025916429971,0.9903130802931875,0.95,1.0,1.0,1.0,0.0011505139991641045,0.05645625595934689,0.2914045830257237
scifact-train,481,Guanine nucleotide dissociation inhibitor (Rho-GDI) interacts with the p75 NTR death domain,0,bm25,0.9998080832424069,0.9904221009924603,0.5371916329464423,1.0,1.0,0.5654648767857288,0.001109059900045395,0.055349328787997365,0.2889429547358304
scifact-train,482,Guanine nucleotide exchange factors (GEFs) mediate RhoA activation in response to tensional forces on fibronectin-binding integrins.,0,bm25,0.9995625537408671,0.9901001097613331,0.95,1.0,1.0,1.0,0.0025400409940630198,0.057483922922983766,0.2903260618913919
scifact-train,483,H.pylori-mediated gastric cancer occurs due to the accumulation of mutations in host epithelial cells.,0,bm25,0.9995525637759286,0.9900298317903815,0.5371916329464423,1.0,1.0,0.5654648767857288,0.002599828876554966,0.05793167790398002,0.29052507784217596
scifact-train,484,"H4 G94P proteins induce chromatin assembly, which increases free histones.",0,bm25,0.0495928889128166,0.04053291817413425,0.0,0.0,0.0,0.0,0.0023596740793436766,0.054872560082003474,0.2898071501404047
scifact-train,485,H4 G94P proteins induce degradation of free histones via Rad53-dependent mechanisms.,2,bge,0.049631284416230236,0.5775609603650993,0.95,0.0,0.5654648767857288,1.0,0.002134494949132204,0.05575197492726147,0.289450058946386
scifact-train,486,"H4 G94P proteins inhibit chromatin assembly, which decreases free histones.",2,bge,0.04971338338877238,0.04038213598547006,0.22619047619047616,0.0,0.0,0.23809523809523808,0.0016480048652738333,0.055301354033872485,0.2874929087702185
scifact-train,487,H4 G94P proteins suppress degradation of free histones via Rad53-dependent mechanisms.,1,l6,0.04968761402987068,0.9901286471954632,0.95,0.0,1.0,1.0,0.0018078950233757496,0.057129228953272104,0.2893687931355089
scifact-train,488,HAND2 methylation is a key step in early endometrial carcinogenesis.,0,bm25,0.9998582538086507,0.9901760887475529,0.95,1.0,1.0,1.0,0.0008185419719666243,0.05673015699721873,0.2887350849341601
scifact-train,489,HIV trans-activator protein (TAT) effectively transports large and small molecules across cellular membranes into larger populations of neurons.,0,bm25,0.258709214468517,0.23596840911119799,0.2483650805429772,0.22023243839286438,0.20607055338754615,0.26143692688734443,0.002973139053210616,0.056943970965221524,0.29057148192077875
scifact-train,490,HNF4A mutations are associated with macrosomia in infancy.,0,bm25,0.9998086201324212,0.9902599077184459,0.95,1.0,1.0,1.0,0.0011099169496446848,0.05648814397864044,0.2899774578399956
scifact-train,492,HOXB4 facilitates HSC expansion when co-cultured with HSCs.,1,l6,0.3732637750774306,0.9899983559279414,0.95,0.34033827903669656,1.0,1.0,0.00032840296626091003,0.0570336717646569,0.28512148279696703
scifact-train,493,HOXB4 is a highly expressed component of cellular secretome from fetal liver cell populations.,1,l6,0.258688498778777,0.2660636063029282,0.0,0.22023243839286438,0.23809523809523808,0.0,0.0031008210498839617,0.05899035790935159,0.29125662008300424
scifact-train,494,HSCT-T dosage may not be diagnostic if the onset of symptoms occurs less than 3 hours before AMI.,0,bm25,0.5869052493081355,0.04033696709177921,0.20922081647322116,0.5654648767857288,0.0,0.22023243839286438,0.001680063782259822,0.056687985779717565,0.2933239818084985
scifact-train,495,Having a main partner improves HIV outcomes.,1,l6,0.44567237173880936,0.9899637951871527,0.95,0.41666666666666663,1.0,1.0,0.0009385491721332073,0.058519995072856545,0.29154444416053593
scifact-train,498,Having a main partner worsens HIV outcomes.,1,l6,0.3732026630885949,0.9902598072841544,0.95,0.34033827903669656,1.0,1.0,0.0006914720870554447,0.056739327032119036,0.2912638830021024
scifact-train,499,HbA1c consistently overestimates glycemic control in black individuals with Sickle cell trait (SCT).,0,bm25,0.9995687553813621,0.9899881694053072,0.95,1.0,1.0,1.0,0.002533764112740755,0.058824193896725774,0.2937734180595726
scifact-train,500,Headaches are correlated with cognitive impairment.,0,bm25,0.9998949163686226,0.9903602900452837,0.95,1.0,1.0,1.0,0.0006086060311645269,0.05582968099042773,0.28958174702711403
scifact-train,504,Healthy volunteers exhibit rapid and transient increase of cellular ATP after being bolus-injected with fructose.,0,bm25,0.9996997944612043,0.99041660535092,0.95,1.0,1.0,1.0,0.001738028833642602,0.05548270791769028,0.28947314573451877
scifact-train,505,Helicobacter pylori-induced aberrant NF-kB-dependent expression of activation-induced cytidine deaminase contributes to the mutagenesis of host DNA.,0,bm25,0.9997162151623074,0.9904413777478723,0.95,1.0,1.0,1.0,0.0016349758952856064,0.05507030291482806,0.28806611173786223
scifact-train,506,Helminths interfere with immune system control of coinfections by microbial pathogens 16.,1,l6,0.23454513238889044,0.9906028903374927,0.95,0.19453241315894393,1.0,1.0,0.001501463120803237,0.05412954627536237,0.2880116770975292
scifact-train,509,Hematopoietic Stem Cell purification reaches purity rates above 90%.,0,bm25,0.0496341322864486,0.04022234304014864,0.0,0.0,0.0,0.0,0.0020993128418922424,0.05610323091968894,0.2868950667325407
scifact-train,515,High levels of CRP lead to a higher risk of exacerbations in chronic obstructive pulmonary disease (COPD).,0,bm25,0.9995513865508282,0.9893774385603771,0.95,1.0,1.0,1.0,0.0026394068263471127,0.06249759392812848,0.2941738406661898
scifact-train,523,"Higher plasma levels of I-carnitine, when associated with trimethylamine N-oxide, are negatively correlated with cardiovascular events in humans.",0,bm25,0.5867181997868136,0.5768943866197423,0.5371916329464423,0.5654648767857288,0.5654648767857288,0.5654648767857288,0.0027900589630007744,0.06068422505632043,0.2946623938623816
scifact-train,524,"Higher plasma levels of I-carnitine, when associated with trimethylamine N-oxide, are positively correlated with cardiovascular events in humans.",0,bm25,0.5867092150872149,0.5769954963947858,0.5371916329464423,0.5654648767857288,0.5654648767857288,0.5654648767857288,0.002841070992872119,0.06004741997458041,0.29446163098327816
scifact-train,526,Homozygous deletion of murine Sbds gene from osterix-expressing mesenchymal stem and progenitor cells (MPCs) induces oxidative stress.,2,bge,0.586725798475837,0.23580952984063508,0.95,0.5654648767857288,0.20607055338754615,1.0,0.002722220029681921,0.05818911315873265,0.29218748304992914
scifact-train,529,Human embryonic stem cells give rise to cell types from all three embryonic germ layers.,0,bm25,0.4247247930316001,0.3714830655299114,0.36845467065030924,0.39503769052274285,0.34837160149324375,0.3878470217371676,0.0032315771095454693,0.05454935017041862,0.28801269410178065
scifact-train,530,"Human embryonic stem cells give rise to cell types from the outer embryonic germ layer, but not the other two layers.",0,bm25,0.430686067967345,0.3163782539521733,0.3231590823223226,0.4013470854637772,0.29069043216658386,0.34016745507612905,0.003438257146626711,0.056628230260685086,0.2895797661039978
scifact-train,531,Human embryonic stem cells have the capacity to give rise to differentiated progeny representative of all three embryonic germ layers.,2,bge,0.5841731028320432,0.8793470899298631,0.8836635572448169,0.5628323294930753,0.8826803184943108,0.93017216552086,0.0029503649566322565,0.052435279125347733,0.2849987340159714
scifact-train,537,Hypocretin neurones suppress panicprone state in rats.,0,bm25,0.9998652715108878,0.9902228997692157,0.95,1.0,1.0,1.0,0.0007822338957339525,0.05676586483605206,0.2903001068625599
scifact-train,541,Hypothalamic glutamate neurotransmission is unrelated to energy balance.,1,l6,0.20851541454446454,0.41854687613039043,0.2515518053096355,0.16691356081643446,0.3980409554829326,0.26479137401014263,0.000304460059851408,0.05566016701050103,0.2901375300716609
scifact-train,542,"IFI16 impedes STING phosphorylation and translocation, resulting in reduced activation of STING.",0,bm25,0.999530015914184,0.990228971969269,0.95,1.0,1.0,1.0,0.0027272580191493034,0.05670003592967987,0.29014365607872605
scifact-train,545,IFIT1 speeds viral replication by allowing for the proliferation of mis-capped viral RNAs.,0,bm25,0.049858697197296124,0.04020684364351408,0.0,0.0,0.0,0.0,0.0008166348561644554,0.05659783584997058,0.2889662627130747
scifact-train,547,IL-10 production by monocytes inhibits CD4 + T cell response.,1,l6,0.5867762848559734,0.9901829887891588,0.95,0.5654648767857288,1.0,1.0,0.0024234498851001263,0.057279749773442745,0.2917372127994895
scifact-train,548,IL-6 signaling plays a major role in atherosclerotic cardiovascular disease.,0,bm25,0.04959781228892396,0.039910312080071404,0.0,0.0,0.0,0.0,0.00232868199236691,0.058419673005118966,0.28950188285671175
scifact-train,550,ITAM phosphorylation allows for the transfer of the T cell receptor (TCR) signal from the echo-domain to the cytoplasmic tail of the T cell receptor (TCR).,2,bge,0.04948633644332114,0.43589144294149357,0.5371916329464423,0.0,0.41666666666666663,0.5654648767857288,0.0029948989395052195,0.057965873973444104,0.2915234009269625
scifact-train,553,IgA plasma cells that are specific for transglutaminase 2 are scarce in the duodenal mucosa of celiac disease patients when the disease is active.,0,bm25,0.9993535913962424,0.989776350427625,0.95,1.0,1.0,1.0,0.00380854494869709,0.06023624795489013,0.2945926869288087
scifact-train,555,Immune complex triggered cell death leads to extracellular release of nuclear DNA.,2,bge,0.2978717871226689,0.26639043148484065,0.39583333333333326,0.26143692688734443,0.23809523809523808,0.41666666666666663,0.0028589910361915827,0.056798324920237064,0.2897860500961542
scifact-train,557,Immune complex triggered cell death leads to sequestration of oxidized mitochondrial DNA.,0,bm25,0.9995182579824939,0.990166287396205,0.95,1.0,1.0,1.0,0.0028009151574224234,0.05717457411810756,0.2907069609500468
scifact-train,559,Immune responses in immune cells are geographically segregated.,0,bm25,0.04959380411840975,0.04057105499239214,0.0,0.0,0.0,0.0,0.0023384010419249535,0.05428084288723767,0.2878415498416871
scifact-train,562,Improvements in OER catalysts show stable activity over several hundred hours.,0,bm25,0.9995500906506884,0.9898930349992198,0.95,1.0,1.0,1.0,0.002638509962707758,0.0592726687900722,0.29322684300132096
